,Solute SMILES,Solvent SMILES,Solute CAS,Solute IUPAC,pKa (avg),pKa (all),Source
1850,CC(=O)NCC[SH:7],O,0,0,9.92,['9.92'],['hunt_et_al']
1851,CC(=O)N[C@@H](C[SH:10])C(=O)[O-],O,0,0,9.52,['9.52'],['hunt_et_al']
1852,CC(C)(C)C[OH:6],O,0,0,16.04,['16.04'],['hunt_et_al']
1853,CC(C)c1ccc(cc1)[OH:10],O,0,0,10.24,['10.24'],['hunt_et_al']
1854,c1ccc(cc1)CC(=O)N[OH:11],O,0,0,9.19,['9.19'],['hunt_et_al']
1855,c1ccc(cc1)CC[OH:9],O,0,0,15.48,['15.48'],['hunt_et_al']
1856,c1cc(c(c2c1cc(cn2)Cl)C(=O)[OH:13])Cl,O,0,0,4.34,['4.34'],['hunt_et_al']
1857,Cc1cc2ccc(c(c2nc1)C(=O)[OH:14])Cl,O,0,0,3.96,['3.96'],['hunt_et_al']
1858,C[C@@H]1CN(C[C@@H]([NH2+:20]1)C)c2c(c(c3c(c2F)n(cc(c3=O)C(=O)[O-])C4CC4)N)F,O,0,0,8.94,['8.94'],['hunt_et_al']
1859,C[C@@H]1CN(C[C@@H]([NH2+]1)C)c2c(c(c3c(c2F)n(cc(c3=O)C(=O)[OH:26])C4CC4)N)F,O,0,0,6.31,['6.31'],['hunt_et_al']
1860,c1c(cc(c(c1Cl)[OH:7])Cl)Cl,O,0,0,6.23,['6.23'],['hunt_et_al']
1861,c1cc(c(cc1Cl)[OH:7])Cl,O,0,0,7.51,['7.51'],['hunt_et_al']
1862,c1c(cc(c(c1Cl)[OH:7])Cl)Br,O,0,0,6.21,['6.21'],['hunt_et_al']
1863,c1c(cc(cc1Cl)Cl)C(=O)[OH:9],O,0,0,3.54,['3.54'],['hunt_et_al']
1864,Cc1ccc(c(c1)[OH:11])N(=O)=O,O,0,0,7.25,['7.25'],['hunt_et_al']
1865,C(=O)(C(=O)O)[OH:5],O,0,0,1.27,['1.27'],['hunt_et_al']
1866,C(=O)(C(=O)[O-])[OH:5],O,0,0,4.29,['4.29'],['hunt_et_al']
1867,Cc1cc(cc(c1Cl)C)[OH:9],O,0,0,9.7,['9.7'],['hunt_et_al']
1868,C1CC(CCC1C(=O)[O-])[NH3+:8],O,0,0,10.5,['10.5'],['hunt_et_al']
1869,C1CC(CCC1C(=O)[OH:10])[NH3+],O,0,0,4.3,['4.3'],['hunt_et_al']
1870,CC(C)C(=O)[OH:6],O,0,0,4.84,['4.84'],['hunt_et_al']
1871,c1ccc(cc1)CCCCC(=O)[OH:13],O,0,0,4.56,['4.56'],['hunt_et_al']
1872,C[N+](C)(C)c1cccc(c1)CC(=O)[OH:14],O,0,0,3.66,['3.66'],['hunt_et_al']
1873,COc1cc2ccccc2cc1C(=O)[OH:14],O,0,0,3.8,['3.8'],['hunt_et_al']
1874,C[C@@](CC(=O)OC)(c1ccccc1)C(=O)[OH:15],O,0,0,4.15,['4.15'],['hunt_et_al']
1875,CCCCc1ccc(cc1)[C@H](C(=O)[OH:14])O,O,0,0,3.58,['3.58'],['hunt_et_al']
1876,CCCc1ccc(c(c1)CCC)[OH:13],O,0,0,10.91,['10.91'],['hunt_et_al']
1877,C[N+](C)(C)c1cccc(c1)CCC(=O)[OH:15],O,0,0,4.17,['4.17'],['hunt_et_al']
1878,C[N+](C)(C)c1ccc(cc1)CCC(=O)[OH:15],O,0,0,4.22,['4.22'],['hunt_et_al']
1879,C[C@@](Cc1ccc(cc1)N(=O)=O)(CC(=O)[OH:19])C(=O)OC,O,0,0,4.45,['4.45'],['hunt_et_al']
1880,c1ccc2c(c1)ccc(c2[OH:17])/N=N/c3nccs3,O,0,0,9.1,['9.1'],['hunt_et_al']
1881,CC(C)(C)c1ccc(c(c1)C(C)(C)C)[OH:15],O,0,0,11.72,['11.72'],['hunt_et_al']
1882,CC(C)(C)c1cccc(c1[OH:15])C(C)(C)C,O,0,0,11.7,['11.7'],['hunt_et_al']
1883,c1ccc2c(c1)ccc(c2[OH:19])/N=N/c3ccccn3,O,0,0,7.9,['7.9'],['hunt_et_al']
1884,c1ccc(cc1)N(C(=O)c2cc(cc(c2)N(=O)=O)C(F)(F)F)[OH:20],O,0,0,7.85,['7.85'],['hunt_et_al']
1885,c1ccc(cc1)N(C(=O)c2ccccc2C(F)(F)F)[OH:17],O,0,0,7.88,['7.88'],['hunt_et_al']
1886,c1ccc2c(c1)ccc(c2/N=N/c3ccccn3)[OH:19],O,0,0,11.2,['11.2'],['hunt_et_al']
1887,CC(=O)c1cc(c(c(c1)C(C)(C)C)[OH:18])C(C)(C)C,O,0,0,8.68,['8.68'],['hunt_et_al']
1888,CC1([C@H](N2[C@@H](S1)[C@@H](C2=O)NC(=O)Cc3ccccc3)C(=O)[OH:22])C,O,0,0,2.72,['2.72'],['hunt_et_al']
1889,CC(=[NH2+:3])N,O,0,0,12.4,['12.4'],['hunt_et_al']
1890,CCO[Si](C)(C[NH3+:7])OCC,O,0,0,9.2,['9.2'],['hunt_et_al']
1891,CC(C)(C[NH3+:5])O,O,0,0,9.25,['9.25'],['hunt_et_al']
1892,CC(C)(CO)[NH3+:5],O,0,0,9.71,['9.71'],['hunt_et_al']
1893,CC(C)(C)[NH3+:5],O,0,0,10.68,['10.68'],['hunt_et_al']
1894,C(C[NH3+:4])C(F)(F)F,O,0,0,8.7,['8.7'],['hunt_et_al']
1895,C[Si](C)(C)CCC[NH3+:7],O,0,0,10.73,['10.73'],['hunt_et_al']
1896,CC(C)[NH+:8](CCCl)CCCl,O,0,0,6.98,['6.98'],['hunt_et_al']
1897,c1cc(ccc1C#N)C(=O)[OH:11],O,0,0,3.55,['3.55'],['hunt_et_al']
1898,c1cc(c(c(c1)N(=O)=O)N(=O)=O)C(=O)[OH:15],O,0,0,1.85,['1.85'],['hunt_et_al']
1899,CC(C)[NH+:9](CCO)C(C)C,O,0,0,10.08,['10.08'],['hunt_et_al']
1900,CC(C)C[NH2+:9]CC(C)C,O,0,0,10.91,['10.91'],['hunt_et_al']
1901,CC(C)[NH2+:8]C[Si](C)(C)C,O,0,0,10.8,['10.8'],['hunt_et_al']
1902,CCCC[NH3+:5],O,0,0,10.7,['10.7'],['hunt_et_al']
1903,CCCC[NH+:13](CCCC)CCCC,O,0,0,9.93,['9.93'],['hunt_et_al']
1904,CCC(=O)C(C[C@H](C)[NH+:22](C)C)(c1ccccc1)c2ccccc2,O,0,0,8.94,['8.94'],['hunt_et_al']
1905,C[C@@H](C=C(c1ccccc1)c2ccccc2)[NH+:19](C)C,O,0,0,9.21,['9.21'],['hunt_et_al']
1906,CCCCCCCCCC[NH+:17](C[C@@H](C)O)C[C@@H](C)O,O,0,0,7.6,['7.6'],['hunt_et_al']
1907,CCCOc1ccccc1C(=O)[OH:12],O,0,0,4.24,['4.24'],['hunt_et_al']
1908,C[NH2+:7]C1CCCC1,O,0,0,10.85,['10.85'],['hunt_et_al']
1909,C1CCC(CC1)C[NH3+:8],O,0,0,10.49,['10.49'],['hunt_et_al']
1910,CC1(CCCCC1)[NH3+:8],O,0,0,10.36,['10.36'],['hunt_et_al']
1911,C[C@@H]1CCCC[C@@H]1[NH3+:8],O,0,0,10.5,['10.5'],['hunt_et_al']
1912,C[NH2+:8]C1CCCCC1,O,0,0,11.04,['11.04'],['hunt_et_al']
1913,CCCCOc1cccc(c1)C(=O)[OH:13],O,0,0,4.25,['4.25'],['hunt_et_al']
1914,Cc1cc(cc(c1[NH3+:9])C)Br,O,0,0,3.54,['3.54'],['hunt_et_al']
1915,CC(C)(C)[NH2+:11]c1ccccc1,O,0,0,7.0,['7.0'],['hunt_et_al']
1916,c1ccc(cc1)Oc2cccc(c2)C(=O)[OH:15],O,0,0,3.95,['3.95'],['hunt_et_al']
1917,Cc1ccccc1[NH2+:12]C(C)(C)C,O,0,0,6.49,['6.49'],['hunt_et_al']
1918,c1ccc(cc1)/[NH+:14]=C/c2ccc(cc2)Cl,O,0,0,2.8,['2.8'],['hunt_et_al']
1919,COc1cc(cc(c1)Cl)[NH3+:8],O,0,0,3.1,['3.1'],['hunt_et_al']
1920,C[NH+:11](C)c1cccc(c1)C#N,O,0,0,2.969,['2.969'],['hunt_et_al']
1921,C[N@@H+:14](c1ccccc1)C2CCCCC2,O,0,0,6.35,['6.35'],['hunt_et_al']
1922,c1cc(c(cc1Br)Br)[NH3+:7],O,0,0,2.3,['2.3'],['hunt_et_al']
1923,c1cc(c(cc1Cl)Cl)[NH3+:7],O,0,0,2.0,['2.0'],['hunt_et_al']
1924,CC[NH+:11](CC)c1ccccc1,O,0,0,6.61,['6.61'],['hunt_et_al']
1925,Cc1cccc(c1C)[NH3+:9],O,0,0,4.7,['4.7'],['hunt_et_al']
1926,Cc1cccc(c1[NH3+:9])C,O,0,0,3.95,['3.95'],['hunt_et_al']
1927,Cc1cc(cc(c1)[NH3+:9])C,O,0,0,4.91,['4.91'],['hunt_et_al']
1928,c1cc(c(c(c1)Br)CO)C(=O)[OH:10],O,0,0,3.28,['3.28'],['hunt_et_al']
1929,Cc1c(c(ccc1[NH3+:9])N(=O)=O)C,O,0,0,1.96,['1.96'],['hunt_et_al']
1930,CCOC(=O)c1ccc(cc1)[NH3+:10],O,0,0,2.52,['2.52'],['hunt_et_al']
1931,CCOC(=O)c1ccccc1[NH+:12](C)C,O,0,0,5.48,['5.48'],['hunt_et_al']
1932,CCc1cccc(c1)[NH3+:9],O,0,0,4.7,['4.7'],['hunt_et_al']
1933,CC[NH2+:10]c1ccccc1C,O,0,0,4.96,['4.96'],['hunt_et_al']
1934,CC[NH2+:10]c1ccc(cc1)C,O,0,0,5.72,['5.72'],['hunt_et_al']
1935,CCC(C)(CC)[NH2+:13]c1ccccc1,O,0,0,6.34,['6.34'],['hunt_et_al']
1936,CCC[N@H+:12](CC)c1ccccc1,O,0,0,6.39,['6.39'],['hunt_et_al']
1937,c1cc(c(c(c1)I)CO)C(=O)[OH:10],O,0,0,3.18,['3.18'],['hunt_et_al']
1938,Cc1cc(ccc1N(=O)=O)[NH3+:8],O,0,0,1.5,['1.5'],['hunt_et_al']
1939,c1ccc(cc1)CC[NH3+:9],O,0,0,9.84,['9.84'],['hunt_et_al']
1940,C[C@H](CCCc1ccccc1)[NH3+:12],O,0,0,9.99,['9.99'],['hunt_et_al']
1941,c1ccc(cc1)CCCCC[NH3+:12],O,0,0,10.44,['10.44'],['hunt_et_al']
1942,C[C@H](CCCc1ccc(cc1)O)[NH3+:12],O,0,0,9.4,['9.4'],['hunt_et_al']
1943,C[C@H](Cc1ccccc1)[NH3+:10],O,0,0,9.94,['9.94'],['hunt_et_al']
1944,c1ccc(cc1)CCC[NH3+:10],O,0,0,10.16,['10.16'],['hunt_et_al']
1945,C[C@H](Cc1ccc2c(c1)OCO2)[NH3+:11],O,0,0,9.67,['9.67'],['hunt_et_al']
1946,CC(C)(C)c1ccc(cc1)CC(=O)[OH:14],O,0,0,4.42,['4.42'],['hunt_et_al']
1947,C[C@H]([C@H](c1ccccc1)O)[NH+:12](C)C,O,0,0,9.2,['9.2'],['hunt_et_al']
1948,C[NH2+:10]C[C@@H](c1cccc(c1)O)O,O,0,0,8.86,['8.86'],['hunt_et_al']
1949,Cc1ccccc1CCC(=O)[OH:12],O,0,0,4.66,['4.66'],['hunt_et_al']
1950,COc1ccccc1C(=[NH2+:15])c2ccccc2,O,0,0,7.29,['7.29'],['hunt_et_al']
1951,Cc1cccc(c1)CCC(=O)[OH:12],O,0,0,4.68,['4.68'],['hunt_et_al']
1952,C[NH2+:10]CCc1ccccc1,O,0,0,10.08,['10.08'],['hunt_et_al']
1953,C[N@H+:23](Cc1ccccc1)CC(c2ccccc2)c3ccccc3,O,0,0,7.5,['7.5'],['hunt_et_al']
1954,CC[NH2+:10]Cc1ccccc1,O,0,0,9.64,['9.64'],['hunt_et_al']
1955,Cc1ccccc1C[NH3+:9],O,0,0,9.19,['9.19'],['hunt_et_al']
1956,c1cc(cc(c1)S(=O)(=O)N)C[NH3+:8],O,0,0,8.55,['8.55'],['hunt_et_al']
1957,Cc1cccc(c1)/C=C/C(=O)[OH:12],O,0,0,4.44,['4.44'],['hunt_et_al']
1958,c1cc2c(cc1[NH3+:10])CCC2,O,0,0,5.31,['5.31'],['hunt_et_al']
1959,Cc1cc(cc(c1)[NH2+:18][C@H]2CCc3c2cccc3)C,O,0,0,1.3,['1.3'],['hunt_et_al']
1960,c1ccc2c(c1)cc(cc2Br)[NH3+:11],O,0,0,3.4,['3.4'],['hunt_et_al']
1961,c1cc2c(cccc2Cl)c(c1)[NH3+:11],O,0,0,3.34,['3.34'],['hunt_et_al']
1962,c1ccc2c(c1)cc(cc2[NH3+:13])C#N,O,0,0,2.26,['2.26'],['hunt_et_al']
1963,COc1ccc2ccc(cc2c1)[NH3+:12],O,0,0,4.19,['4.19'],['hunt_et_al']
1964,Cc1cc2ccccc2c(c1)[NH3+:12],O,0,0,3.96,['3.96'],['hunt_et_al']
1965,c1ccc2c(c1)cc(cc2[NH3+:11])N(=O)=O,O,0,0,2.07,['2.07'],['hunt_et_al']
1966,c1cc(cc2c1ccc(c2)N(=O)=O)[NH3+:11],O,0,0,3.1,['3.1'],['hunt_et_al']
1967,Cc1ccccc1/C=C/c2ccc(cc2)[NH+:18](C)C,O,0,0,4.67,['4.67'],['hunt_et_al']
1968,c1ccc(cc1)[C@@H](C(=O)[OH:10])Br,O,0,0,2.21,['2.21'],['hunt_et_al']
1969,C1C[NH2+:4]C1,O,0,0,11.3,['11.3'],['hunt_et_al']
1970,C[NH+:5]1CCC1,O,0,0,10.4,['10.4'],['hunt_et_al']
1971,CCCC[NH+:7]1CC1,O,0,0,7.86,['7.86'],['hunt_et_al']
1972,CC[C@H]1C[NH2+:5]1,O,0,0,8.31,['8.31'],['hunt_et_al']
1973,C[NH+:9]1CCCC(=O)CCC1,O,0,0,8.75,['8.75'],['hunt_et_al']
1974,CC(C)(C#N)[NH+:11]1CCCCC1,O,0,0,9.22,['9.22'],['hunt_et_al']
1975,c1ccc(cc1)C(c2ccccc2)C(=O)CC[NH+:22]3CCCCC3,O,0,0,9.45,['9.45'],['hunt_et_al']
1976,c1ccc(cc1)C(CC[NH+:21]2CCCCC2)c3ccccc3,O,0,0,8.91,['8.91'],['hunt_et_al']
1977,CCC(=O)C(CC[NH+:24]1CCCCC1)(c2ccccc2)c3ccccc3,O,0,0,8.81,['8.81'],['hunt_et_al']
1978,CCC(=O)C(C[C@H](C)[NH+:25]1CCCCC1)(c2ccccc2)c3ccccc3,O,0,0,8.53,['8.53'],['hunt_et_al']
1979,CCC[NH+:9]1CCCCC1,O,0,0,10.5,['10.5'],['hunt_et_al']
1980,c1cc(cnc1)[C@H]2CCCC[NH2+:12]2,O,0,0,11.0,['11.0'],['hunt_et_al']
1981,C[C@H]1CC[NH2+:9]C(C1)(C)C,O,0,0,11.04,['11.04'],['hunt_et_al']
1982,C[C@H]1CCCC([NH2+:9]1)(C)C,O,0,0,11.21,['11.21'],['hunt_et_al']
1983,c1ccc(c(c1)CCC(=O)[OH:11])Cl,O,0,0,4.58,['4.58'],['hunt_et_al']
1984,C[NH+:18](C)CC[C@@H](c1ccc(cc1)Cl)c2ccccn2,O,0,0,9.26,['9.26'],['hunt_et_al']
1985,c1cc([nH+:6]cc1N)N,O,0,0,6.48,['6.48'],['hunt_et_al']
1986,c1cc(ncc1[NH3+:7])N,O,0,0,6.48,['6.48'],['hunt_et_al']
1987,c1cc(ncc1N)[NH3+:8],O,0,0,6.48,['6.48'],['hunt_et_al']
1988,c1cc([nH+]cc1[NH3+:7])N,O,0,0,2.13,['2.13'],['hunt_et_al']
1989,c1cc(ccc1/C=C/C(=O)[OH:11])Cl,O,0,0,4.41,['4.41'],['hunt_et_al']
1990,C[NH+:11](C)CCc1cccnc1,O,0,0,8.86,['8.86'],['hunt_et_al']
1991,c1cc(c(cc1N(=O)=O)N(=O)=O)CC(=O)[OH:16],O,0,0,3.502,['3.502'],['hunt_et_al']
1992,c1cc(cnc1)CC[NH+:14]2CCCCC2,O,0,0,8.81,['8.81'],['hunt_et_al']
1993,CC1=CCCC[N@H+:8]1C,O,0,0,11.38,['11.38'],['hunt_et_al']
1994,c1cc(cn(=O)c1)C(=O)[OH:10],O,0,0,2.79,['2.79'],['hunt_et_al']
1995,COc1ccccc1CCC(=O)[OH:12],O,0,0,4.804,['4.804'],['hunt_et_al']
1996,COc1cccc(c1)CCC(=O)[OH:12],O,0,0,4.65,['4.65'],['hunt_et_al']
1997,CCCC[C@@H]1CCC[N@H+:10]1C,O,0,0,10.2,['10.2'],['hunt_et_al']
1998,CC[N@@H+:8]1CCC[C@H]1C,O,0,0,10.56,['10.56'],['hunt_et_al']
1999,Cc1ccc(cc1)[C@@H]2CCC[NH2+:12]2,O,0,0,9.95,['9.95'],['hunt_et_al']
2000,c1ccc(cc1)CCSCC(=O)[OH:12],O,0,0,3.79,['3.79'],['hunt_et_al']
2001,C1C=C[C@@H](S1)C[NH3+:6],O,0,0,8.92,['8.92'],['hunt_et_al']
2002,c1cc(cc(c1)Cl)[C@H](C(=O)[OH:10])O,O,0,0,3.24,['3.24'],['hunt_et_al']
2003,c1ccc(cc1)C(CC[NH+:20]2CCOCC2)c3ccccc3,O,0,0,7.2,['7.2'],['hunt_et_al']
2004,C[NH+:6]1CCOCC1,O,0,0,7.4,['7.4'],['hunt_et_al']
2005,c1cnc(cn1)[OH:7],O,0,0,8.25,['8.25'],['hunt_et_al']
2006,c1ccc2c(c1)cccc2C(=O)CCC(=O)[OH:17],O,0,0,4.48,['4.48'],['hunt_et_al']
2007,Cc1cc(nc([nH+:12]1)Nc2ccc(cc2)Cl)N,O,0,0,6.6,['6.6'],['hunt_et_al']
2008,CCc1c[nH+:8]c(nc1)NC,O,0,0,4.29,['4.29'],['hunt_et_al']
2009,Cc1ccnc(n1)[OH:8],O,0,0,9.9,['9.9'],['hunt_et_al']
2010,Cc1ccc(cc1C)[OH:9],O,0,0,10.32,['10.32'],['hunt_et_al']
2011,c1ccc2c[nH+:10]c(cc2c1)N,O,0,0,5.03,['5.03'],['hunt_et_al']
2012,c1cc2cnccc2c(c1)[OH:11],O,0,0,8.47,['8.47'],['hunt_et_al']
2013,c1ccc2c(c1)ccc([nH+:10]2)N,O,0,0,7.3,['7.3'],['hunt_et_al']
2014,c1ccc(cc1)c2cccc(c2)[OH:13],O,0,0,9.64,['9.64'],['hunt_et_al']
2015,c1ccc2c(c1)cc(cn2)[OH:11],O,0,0,8.08,['8.08'],['hunt_et_al']
2016,Cc1cc2cccc(c2nc1)[OH:12],O,0,0,9.75,['9.75'],['hunt_et_al']
2017,c1cc2ccc(c(c2nc1)[OH:12])C(F)(F)F,O,0,0,9.08,['9.08'],['hunt_et_al']
2018,c1cc(cc(c1)I)[OH:7],O,0,0,8.88,['8.88'],['hunt_et_al']
2019,c1ccc2c(c1)cnnc2[OH:11],O,0,0,11.99,['11.99'],['hunt_et_al']
2020,c1cc2cncnc2cc1[OH:11],O,0,0,7.39,['7.39'],['hunt_et_al']
2021,c1ccc(c(c1)N(=O)=O)[OH:10],O,0,0,7.21,['7.21'],['hunt_et_al']
2022,c1cc(cc(c1)[OH:10])N(=O)=O,O,0,0,8.38,['8.38'],['hunt_et_al']
2023,c1ccc2c(c1)C(=O)c3cccc(c3C2=O)S(=O)(=O)[OH:19],O,0,0,0.268,['0.268'],['hunt_et_al']
2024,CCO[P@](=O)(C)OCC[NH+:8](C)C,O,0,0,8.14,['8.14'],['hunt_et_al']
2025,c1cc(ccc1[C@@H]2C[C@H]2[NH3+:10])Cl,O,0,0,8.11,['8.11'],['hunt_et_al']
2026,COc1ccc(cc1)[C@@H]2C[C@H]2[NH3+:11],O,0,0,8.32,['8.32'],['hunt_et_al']
2027,c1cc2cc(cc3c2c(c1)CC3)[NH3+:13],O,0,0,4.5,['4.5'],['hunt_et_al']
2028,c1ccc(cc1)/C=C/c2ccc(cc2)[NH3+:15],O,0,0,4.18,['4.18'],['hunt_et_al']
2029,C[NH+:6](C)CCCO,O,0,0,9.3,['9.3'],['hunt_et_al']
2030,CC(C)(C=C)[NH2+:11]C(C)(C)C#C,O,0,0,8.2,['8.2'],['hunt_et_al']
2031,C(C(=C(Cl)Cl)Cl)[NH3+:4],O,0,0,7.28,['7.28'],['hunt_et_al']
2032,CC1=C(C([NH+:12](C1(C)C)C)(C)C)C,O,0,0,10.8,['10.8'],['hunt_et_al']
2033,CC1=C(C([NH2+:11]C1(C)C)(C)C)C,O,0,0,10.5,['10.5'],['hunt_et_al']
2034,CC(=O)SCC[NH+:7](C)C,O,0,0,8.27,['8.27'],['hunt_et_al']
2035,C(C(Cl)Cl)[NH3+:3],O,0,0,7.25,['7.25'],['hunt_et_al']
2036,C[NH+:5](C)CC(F)(F)F,O,0,0,4.8,['4.8'],['hunt_et_al']
2037,C[NH2+:4]CC(F)(F)F,O,0,0,6.1,['6.1'],['hunt_et_al']
2038,C[C@@H](c1ccc(cc1)C(C)C)[NH3+:12],O,0,0,9.42,['9.42'],['hunt_et_al']
2039,CCCc1ccc(cc1)[C@H](C)[NH3+:12],O,0,0,9.45,['9.45'],['hunt_et_al']
2040,COc1ccc(cc1OC)[C@H](C[NH3+:11])O,O,0,0,9.18,['9.18'],['hunt_et_al']
2041,CCCC[NH2+:13]C[C@@H](c1ccc(cc1)O)O,O,0,0,9.034,['9.034'],['hunt_et_al']
2042,CCOC(=O)c1ccc(cc1)[C@H](C[NH2+:15]C(C)C)O,O,0,0,9.43,['9.43'],['hunt_et_al']
2043,CC(C)[NH2+:12]C[C@@H](c1ccccc1F)O,O,0,0,9.41,['9.41'],['hunt_et_al']
2044,CC(C)[NH2+:12]C[C@@H](c1cccc(c1)I)O,O,0,0,9.36,['9.36'],['hunt_et_al']
2045,CC(C)[NH2+:13]C[C@@H](c1ccc(cc1)C(F)(F)F)O,O,0,0,9.34,['9.34'],['hunt_et_al']
2046,C[NH2+:12]C[C@@H](c1ccc(c(c1)OC)OC)O,O,0,0,9.51,['9.51'],['hunt_et_al']
2047,c1ccc(cc1)C[NH2+:15]Cc2ccccc2,O,0,0,8.52,['8.52'],['hunt_et_al']
2048,c1cc(cc(c1)F)C[NH2+:14]c2ccc(cc2N(=O)=O)N(=O)=O,O,0,0,-5.46,['-5.46'],['hunt_et_al']
2049,CCOc1ccc(cc1)C[NH+:14](CCO)CCO,O,0,0,7.6,['7.6'],['hunt_et_al']
2050,c1cc(cc(c1)N(=O)=O)C[NH3+:8],O,0,0,8.65,['8.65'],['hunt_et_al']
2051,Cc1c(ccc2c1-c3ccccc3C2)[NH3+:15],O,0,0,4.83,['4.83'],['hunt_et_al']
2052,COc1cc[nH+:7]c(c1)N,O,0,0,7.62,['7.62'],['hunt_et_al']
2053,Cc1c(nc(o1)C)C(=O)[OH:10],O,0,0,4.17,['4.17'],['hunt_et_al']
2054,Cc1nc(co1)C(=O)[OH:9],O,0,0,3.59,['3.59'],['hunt_et_al']
2055,Cc1c(ocn1)C(=O)[OH:9],O,0,0,2.88,['2.88'],['hunt_et_al']
2056,Cc1c(c(nc(n1)[OH:12])C)CC=C,O,0,0,10.74,['10.74'],['hunt_et_al']
2057,Cc1c(c[nH+:6]c(n1)N)Br,O,0,0,2.61,['2.61'],['hunt_et_al']
2058,c1cc(ccc1c2c[nH+:11]c(nc2)N)F,O,0,0,3.25,['3.25'],['hunt_et_al']
2059,Cc1c(ncnc1SC)[OH:9],O,0,0,9.12,['9.12'],['hunt_et_al']
2060,Cc1ccc(cc1)c2cnc(nc2)[OH:14],O,0,0,8.74,['8.74'],['hunt_et_al']
2061,CCC1=[NH+:7]C[C@@H](S1)C,O,0,0,5.231,['5.231'],['hunt_et_al']
2062,CC1=[NH+:7]C(CS1)(C)C,O,0,0,5.39,['5.39'],['hunt_et_al']
2063,CC(C)c1cc(c(=O)c(cc1Br)Br)[OH:12],O,0,0,4.28,['4.28'],['hunt_et_al']
2064,CC(C)c1c(cc(c(=O)c(c1Br)[OH:12])Br)Br,O,0,0,6.0,['6.0'],['hunt_et_al']
2065,C[C@H]1C[C@@H]([C@H]2CCCC[C@H]2[NH2+:13]1)C(=O)OC,O,0,0,9.9,['9.9'],['hunt_et_al']
2066,C[C@H]1CC[C@@H]2CCCC[C@H]2[NH2+:11]1,O,0,0,10.91,['10.91'],['hunt_et_al']
2067,C[C@H](CN1c2ccccc2Sc3c1cccc3)[NH+:19](C)C,O,0,0,9.1,['9.1'],['hunt_et_al']
2068,CCOc1ccc(cc1)[NH:11]C(=O)C,O,0,0,11.8,['11.8'],['hunt_et_al']
2069,c1cc(c(cc1Br)N(=O)=O)[NH3+:7],O,0,0,-1.05,['-1.05'],['hunt_et_al']
2070,c1cc(c(cc1Br)[NH3+:7])N(=O)=O,O,0,0,-1.48,['-1.48'],['hunt_et_al']
2071,c1cc(c(cc1[NH3+:7])Cl)N(=O)=O,O,0,0,0.26,['0.26'],['hunt_et_al']
2072,c1c(cc(cc1I)I)[NH3+:7],O,0,0,2.368,['2.368'],['hunt_et_al']
2073,CCOC(=O)COc1ccc(cc1)[NH3+:11],O,0,0,5.09,['5.09'],['hunt_et_al']
2074,CCOC(=O)c1cc(ccc1N(=O)=O)[NH3+:10],O,0,0,-0.11,['-0.11'],['hunt_et_al']
2075,CC[NH2+:10]c1cccc(c1)C,O,0,0,5.25,['5.25'],['hunt_et_al']
2076,CC[N@@H+:17](CC[N+]1(CCCCC1)C)c2ccccc2,O,0,0,2.77,['2.77'],['hunt_et_al']
2077,CC[NH2+:9]c1ccccc1N(=O)=O,O,0,0,-0.21,['-0.21'],['hunt_et_al']
2078,CC[NH2+:9]c1ccc(cc1)N(=O)=O,O,0,0,0.94,['0.94'],['hunt_et_al']
2079,CCSc1ccc(cc1)[NH3+:9],O,0,0,4.0,['4.0'],['hunt_et_al']
2080,c1cc(c(cc1N(=O)=O)[NH3+:7])F,O,0,0,1.09,['1.09'],['hunt_et_al']
2081,c1ccc(c(c1)C=O)[NH3+:8],O,0,0,1.36,['1.36'],['hunt_et_al']
2082,CC(C)[NH2+:10]c1ccccc1N(=O)=O,O,0,0,0.09,['0.09'],['hunt_et_al']
2083,C[NH2+:8]c1ccccc1N(=O)=O,O,0,0,-0.62,['-0.62'],['hunt_et_al']
2084,CS(=O)(=O)c1ccccc1[NH3+:8],O,0,0,0.33,['0.33'],['hunt_et_al']
2085,c1cc(cc(c1)OC(C(F)(F)F)(F)F)[NH3+:9],O,0,0,3.24,['3.24'],['hunt_et_al']
2086,c1ccc(cc1)Sc2ccc(cc2)[NH3+:13],O,0,0,3.8,['3.8'],['hunt_et_al']
2087,Cc1ccc(c(c1)C)[NH+:11](C)C,O,0,0,5.28,['5.28'],['hunt_et_al']
2088,c1cc(ccc1[NH3+:8])S(=O)(=O)C(F)(F)F,O,0,0,-0.01,['-0.01'],['hunt_et_al']
2089,Cc1ccc[nH+:7]c1N,O,0,0,7.24,['7.24'],['hunt_et_al']
2090,CC(C)(C)[P@@H](=O)[OH:6],O,0,0,4.24,['4.24'],['hunt_et_al']
2091,C(#N)C(=O)[OH:5],O,0,0,2.46,['2.46'],['hunt_et_al']
2092,c1cc(c(cc1C(=O)[OH:11])O)O,O,0,0,4.48,['4.48'],['hunt_et_al']
2093,CCOCC[NH3+:5],O,0,0,8.0,['8.0'],['hunt_et_al']
2094,CCOc1ccccc1[OH:9],O,0,0,10.11,['10.11'],['hunt_et_al']
2095,C(CCC(=S)O)CC(=S)[OH:7],O,0,0,3.382,['3.382'],['hunt_et_al']
2096,C(CCC(=S)[O-])CC(=S)[OH:7],O,0,0,4.352,['4.352'],['hunt_et_al']
