,Solute SMILES,Solvent SMILES,Solute CAS,Solute IUPAC,pKa (avg),pKa (all),Source
5319,O=C1[C@@H]2C[C@@H](C[NH+]3CCCC[C@@H]23)[C@H]2CCCCN12,O,0,0,7.7,['7.7'],['datawarrior']
5320,O=C1[C@H]2C[C@H](C[NH+]3CCCC=C23)[C@@H]2CCCCN12,O,0,0,9.7,['9.7'],['datawarrior']
5321,O=C1[C@H]2C[C@H](C[NH+]3CCCC[C@@H]23)C2=CCCCN12,O,0,0,7.7,['7.7'],['datawarrior']
5322,O=C1[N-]C(=O)/C(=C/c2ccccc2)S1,O,0,0,6.14,['6.14'],['chembl25']
5323,O=C1[N-]C(=O)/C(=C\c2ccc(-c3ccc(Cl)c(Cl)c3)o2)S1,O,0,0,7.9,['7.9'],['chembl25']
5324,O=C1[N-]C(=O)C(Cc2ccccc2)S1,O,0,0,6.19,['6.19'],['chembl25']
5325,O=C1[N-]C(=O)[C@@]2(CCOc3ccc(Cl)cc32)O1,O,0,0,5.6,['5.6'],['chembl25']
5326,O=C1c2ccccc2C(=O)N1O,O,0,0,6.13,['6.13'],['datawarrior']
5327,O=C1c2ccccc2CN1C1CC2CCC(C1)[NH+]2Cc1ccccc1,O,0,0,8.71,['8.71'],['datawarrior']
5328,O=CC1c2ccccc2-c2ccccc21,O,0,0,6.8,['6.8'],['datawarrior']
5329,O=CCCCC(=O)[O-],O,0,0,5.02,['5.02'],['datawarrior']
5330,O=CN(O)c1ccccc1,O,0,0,7.92,['7.92'],['chembl25']
5331,O=CN1CC[NH2+]CC1,O,0,0,7.98,['7.98'],['datawarrior']
5332,O=CNO,O,0,0,8.77,['8.77'],['datawarrior']
5333,O=COO,O,0,0,7.1,['7.1'],['datawarrior']
5334,O=C[O-],O,0,0,3.69,['3.69'],['datawarrior']
5335,O=Cc1c(O)cccc1Cl,O,0,0,8.26,['8.26'],['datawarrior']
5336,O=Cc1c2ccccc2c(O)c2ccccc12,O,0,0,6.0,['6.0'],['datawarrior']
5337,O=Cc1cc(-c2ccccc2)nnc1NCC[NH+]1CCOCC1,O,0,0,4.745,['4.745'],['datawarrior']
5338,O=Cc1cc(Br)ccc1O,O,0,0,7.4,['7.4'],['datawarrior']
5339,O=Cc1cc(Cl)ccc1O,O,0,0,7.4,['7.4'],['datawarrior']
5340,O=Cc1ccc(O)c2ncccc12,O,0,0,5.715,['5.715'],['chembl25']
5341,O=Cc1ccc(O)cc1,O,0,0,7.565,['7.565'],"['datawarrior', 'chembl25']"
5342,O=Cc1ccc(O)cc1Cl,O,0,0,6.6,['6.6'],['datawarrior']
5343,O=Cc1cccc(C2C(=O)c3ccccc3C(=O)C2=NC(=O)Cc2ccccc2)c1,O,0,0,11.4,['11.4'],['chembl25']
5344,O=Cc1cccc(C2C(=O)c3ccccc3C(=O)C2=NC(=O)c2ccccc2)c1,O,0,0,10.9,['10.9'],['chembl25']
5345,O=Cc1cccc(C2C(=O)c3ccccc3C(=O)C2=NS(=O)(=O)c2ccccc2)c1,O,0,0,5.0,['5.0'],['chembl25']
5346,O=Cc1cccc(Cl)c1O,O,0,0,6.61,['6.61'],['datawarrior']
5347,O=Cc1cccc(O)c1,O,0,0,8.86,['8.86'],['datawarrior']
5348,O=Cc1ccccc1C(=O)[O-],O,0,0,4.56,['4.56'],['datawarrior']
5349,O=Cc1ccccc1O,O,0,0,8.33,['8.33'],"['datawarrior', 'chembl25']"
5350,O=Cc1cccnc1,O,0,0,3.73,['3.73'],['datawarrior']
5351,O=Cc1cccnc1C(=O)[O-],O,0,0,3.7,['3.7'],['datawarrior']
5352,O=Cc1ccnc2ccccc12,O,0,0,4.25,['4.25'],['datawarrior']
5353,O=Cc1ccncc1,O,0,0,4.63,['4.63'],['datawarrior']
5354,O=Cc1ncccc1O,O,0,0,6.95,['6.95'],['datawarrior']
5355,O=NC(=O)CCc1ccc(CN(CCc2c[nH]c3ccccc23)CC(F)(F)F)cc1,O,0,0,3.2,['3.2'],['chembl25']
5356,O=NC(=O)CCc1ccc(CN(CCc2c[nH]c3ccccc23)CCC(F)(F)F)cc1,O,0,0,4.75,['4.75'],['chembl25']
5357,O=NC(=O)CCc1ccc(C[NH+](CCO)CCc2c[nH]c3ccccc23)cc1,O,0,0,7.5,['7.5'],['chembl25']
5358,O=NC(=O)CCc1ccc(C[NH+]2CCCC(c3c(-c4ccccc4)[nH]c4ccccc34)C2)c(F)c1,O,0,0,7.4,['7.4'],['chembl25']
5359,O=NC(=O)CCc1ccc(C[NH+]2CCCC(c3c(-c4ccccc4)[nH]c4ccccc34)C2)cc1,O,0,0,7.7,['7.7'],['chembl25']
5360,O=NC(=O)CCc1ccc(C[NH+]2CCCC(c3c[nH]c4ccccc34)C2)cc1,O,0,0,7.3,['7.3'],['chembl25']
5361,O=NC(=O)CCc1ccc(C[NH2+]CCc2c[nH]c3ccccc23)cc1,O,0,0,7.65,['7.65'],['chembl25']
5362,O=NC(c1ccc(Sc2cc(F)cc(C3CCOCC3)c2)cc1)C(F)(F)F,O,0,0,7.68,['7.68'],['chembl25']
5363,O=NC1CCC(N=O)C1=O,O,0,0,7.95,['7.95'],['datawarrior']
5364,O=NCC(=O)CCl,O,0,0,7.9,['7.9'],['datawarrior']
5365,O=NCC(=O)CN=O,O,0,0,7.65,['7.65'],['datawarrior']
5366,O=NCC(=O)NCC[NH+]1CCOCC1,O,0,0,6.19,['6.19'],['datawarrior']
5367,O=NCC(=O)c1ccc(OCC2CC[NH+](Cc3ccccc3)CC2)nc1,O,0,0,7.8,['7.8'],['chembl25']
5368,O=NCC(F)(F)F,O,0,0,8.9,['8.9'],['chembl25']
5369,O=NCc1ccc(O)cc1,O,0,0,10.375,['10.375'],['datawarrior']
5370,O=NCc1ccc(OCC2CC[NH+](Cc3ccccc3)CC2)nc1,O,0,0,11.2,['11.2'],['chembl25']
5371,O=NCc1cccc[n+]1COCCOC[n+]1ccccc1CN=O,O,0,0,8.02,['8.02'],['chembl25']
5372,O=NCc1ccccc1O,O,0,0,9.21,['9.21'],['datawarrior']
5373,O=NCc1ccccn1,O,0,0,3.4,['3.4'],['datawarrior']
5374,O=NCc1cccnc1,O,0,0,3.94,['3.94'],['datawarrior']
5375,O=NCc1ccnc2ccccc12,O,0,0,4.55,['4.55'],['datawarrior']
5376,O=NCc1ccncc1,O,0,0,4.58,['4.58'],['datawarrior']
5377,O=NCc1cnc(OCC2CC[NH+](Cc3ccccc3)CC2)nc1,O,0,0,10.7,['10.7'],['chembl25']
5378,O=Nc1c(O)ccc2ccccc12,O,0,0,7.77,['7.77'],['datawarrior']
5379,O=Nc1c(O)ccc2ncsc12,O,0,0,5.43,['5.43'],['datawarrior']
5380,O=Nc1ccc2ccccc2c1O,O,0,0,7.52,['7.52'],['datawarrior']
5381,O=P([O-])([O-])CCc1ccccc1,O,0,0,2.34,['2.34'],['chembl25']
5382,O=P1([O-])NCCCO1,O,0,0,4.1,['4.1'],['chembl25']
5383,O=S(=O)(Cc1ccccc1)c1ccccc1[O-],O,0,0,7.12,['7.12'],['chembl25']
5384,O=S(=O)(Cc1ccccc1)c1cn[nH]n1,O,0,0,5.15,['5.15'],"['datawarrior', 'chembl25']"
5385,O=S(=O)(Cc1ccccc1)c1ncc[nH]1,O,0,0,8.67,['8.67'],"['datawarrior', 'chembl25']"
5386,O=S(=O)(Cc1ccccc1)c1ncn[nH]1,O,0,0,6.23,['6.23'],"['datawarrior', 'chembl25']"
5387,O=S(=O)(NBr)c1ccccc1,O,0,0,4.95,['4.95'],['datawarrior']
5388,O=S(=O)(NCc1ccccc1)c1ccc(Br)cc1,O,0,0,10.71,['10.71'],['datawarrior']
5389,O=S(=O)(N[C@H](CO)C(C(F)(F)F)C(F)(F)F)c1ccc(Cl)s1,O,0,0,8.3,['8.3'],['chembl25']
5390,O=S(=O)(N[C@H](CO)C(CC(F)(F)F)CC(F)(F)F)c1ccc(Cl)s1,O,0,0,8.9,['8.9'],['chembl25']
5391,O=S(=O)(Nc1cc(Cl)c(Cl)cc1Cn1ccnn1)c1ccc(Cl)s1,O,0,0,5.3,['5.3'],['chembl25']
5392,O=S(=O)(Nc1cc(Cl)ccc1Cn1ccnn1)c1ccc(Cl)c(Cl)c1,O,0,0,5.9,['5.9'],['chembl25']
5393,O=S(=O)(Nc1ccc(Br)cc1)c1ccccc1,O,0,0,7.78,['7.78'],['datawarrior']
5394,O=S(=O)(Nc1ccc(C(F)(F)F)nc1)c1ccccc1C(F)(F)F,O,0,0,5.1,['5.1'],['chembl25']
5395,O=S(=O)(Nc1ccc(Cl)cc1)C(F)(F)F,O,0,0,3.9,['3.9'],['datawarrior']
5396,O=S(=O)(Nc1ccc(Cl)cc1)c1ccc(Br)cc1,O,0,0,8.24,['8.24'],['chembl25']
5397,O=S(=O)(Nc1ccc(Cl)cc1)c1ccc(Cl)cc1,O,0,0,8.3,['8.3'],['chembl25']
5398,O=S(=O)(Nc1ccc(Cl)cc1)c1ccc(F)cc1,O,0,0,8.61,['8.61'],['chembl25']
5399,O=S(=O)(Nc1ccc(Cl)cc1)c1ccccc1,O,0,0,8.33,['8.33'],"['datawarrior', 'chembl25']"
5400,O=S(=O)(Nc1ccc(F)cc1)c1ccc(Br)cc1,O,0,0,8.38,['8.38'],['chembl25']
5401,O=S(=O)(Nc1ccc(F)cc1)c1ccc(Cl)cc1,O,0,0,8.41,['8.41'],['chembl25']
5402,O=S(=O)(Nc1ccc(F)cc1)c1ccc(F)cc1,O,0,0,8.73,['8.73'],['chembl25']
5403,O=S(=O)(Nc1ccc(F)cc1)c1ccccc1,O,0,0,8.85,['8.85'],['chembl25']
5404,O=S(=O)(Nc1cccc(C(F)(F)F)c1)C(F)(F)F,O,0,0,3.5,['3.5'],['datawarrior']
5405,O=S(=O)(Nc1cccc(C(F)(F)F)c1)c1ccccc1,O,0,0,7.63,['7.63'],['datawarrior']
5406,O=S(=O)(Nc1cccc(F)c1)c1ccccc1,O,0,0,7.54,['7.54'],['datawarrior']
5407,O=S(=O)(Nc1ccccc1)C(F)(F)F,O,0,0,4.85,['4.85'],['datawarrior']
5408,O=S(=O)(Nc1ccccc1)c1ccc(Br)cc1,O,0,0,8.5,['8.5'],['chembl25']
5409,O=S(=O)(Nc1ccccc1)c1ccc(Cl)cc1,O,0,0,8.225,['8.225'],"['datawarrior', 'chembl25']"
5410,O=S(=O)(Nc1ccccc1)c1ccc(F)cc1,O,0,0,8.9,['8.9'],['chembl25']
5411,O=S(=O)(Nc1ccccc1)c1cccc(Br)c1,O,0,0,8.25,['8.25'],['chembl25']
5412,O=S(=O)(Nc1ccccc1)c1ccccc1,O,0,0,8.66,['8.66'],"['datawarrior', 'chembl25']"
5413,O=S(=O)(Nc1ccccn1)c1ccccc1,O,0,0,8.2,['8.2'],['datawarrior']
5414,O=S(=O)(Nc1cncc(Br)c1)c1ccccc1C(F)(F)F,O,0,0,5.3,['5.3'],['chembl25']
5415,O=S(=O)(Nc1nccs1)c1ccccc1,O,0,0,5.73,['5.73'],['datawarrior']
5416,O=S(=O)([N-]c1ncccn1)c1ccccc1,O,0,0,5.91,['5.91'],['datawarrior']
5417,O=S(=O)([O-])CC(O)C[NH+]1CCOCC1,O,0,0,6.91,['6.91'],['datawarrior']
5418,O=S(=O)([O-])CCC[NH+]1CCOCC1,O,0,0,7.17,['7.17'],['datawarrior']
5419,O=S(=O)([O-])CC[NH+]1CCOCC1,O,0,0,6.16,['6.16'],['datawarrior']
5420,O=S(=O)([O-])CCc1ccc(Nc2c3ccccc3nc3ccccc23)cc1,O,0,0,7.77,['7.77'],['chembl25']
5421,O=S(=O)([O-])Cc1ccc(Nc2c3ccccc3nc3ccccc23)cc1,O,0,0,7.64,['7.64'],['chembl25']
5422,O=S(=O)([O-])c1ccc(Nc2c3ccccc3nc3ccccc23)cc1,O,0,0,6.87,['6.87'],['chembl25']
5423,O=S(=O)(c1ccc(F)cc1)C1(F)CC[NH+](CCc2ccc(F)cc2F)CC1,O,0,0,6.3,['6.3'],['chembl25']
5424,O=S(=O)(c1ccc(F)cc1)C1CC[NH+](CCc2ccc(F)cc2F)CC1,O,0,0,7.2,['7.2'],['chembl25']
5425,O=S(=O)(c1cccc(F)c1)c1ccc2c3c(oc2c1)C1(CCCOC1)[NH2+]CC3,O,0,0,7.5,['7.5'],['chembl25']
5426,O=S(=O)(c1cccc(F)c1)c1ccc2c3c(oc2c1)C1(CCOC1)[NH2+]CC3,O,0,0,7.5,['7.5'],['chembl25']
5427,O=S(=O)(c1cccc(F)c1)c1ccc2c3c(oc2c1)C1(CCOCC1)[NH2+]CC3,O,0,0,7.4,['7.4'],['chembl25']
5428,O=S(=O)(c1ccccc1)C1CC[NH+](CCc2ccc(F)cc2F)CC1,O,0,0,7.3,['7.3'],['chembl25']
5429,O=S(Cc1ccccc1)c1ccccc1[O-],O,0,0,7.7,['7.7'],['chembl25']
5430,O=S(Cc1ccccc1)c1cn[nH]n1,O,0,0,6.09,['6.09'],"['datawarrior', 'chembl25']"
5431,O=S(Cc1ccccc1)c1ncn[nH]1,O,0,0,7.38,['7.38'],"['datawarrior', 'chembl25']"
5432,O=S([O-])CCCCc1ccccc1,O,0,0,2.23,['2.23'],['datawarrior']
5433,O=S([O-])CCCc1ccccc1,O,0,0,2.05,['2.05'],['datawarrior']
5434,O=S([O-])CCc1ccccc1,O,0,0,2.1,['2.1'],"['datawarrior', 'chembl25']"
5435,O=S1(=O)NCN(CC(F)(F)F)c2ccc(Cl)cc21,O,0,0,9.01,['9.01'],['chembl25']
5436,O=S1(=O)NCN(CCF)c2ccc(Cl)cc21,O,0,0,9.35,['9.35'],['chembl25']
5437,O=S1(=O)Nc2cccc3cccc1c23,O,0,0,6.2,['6.2'],['datawarrior']
5438,O=S1N=C(CCc2ccccc2)NO1,O,0,0,5.23,['5.23'],['chembl25']
5439,O=c1[nH][nH]c(-c2ccccc2)c1Cc1ccccc1,O,0,0,7.7,['7.7'],['datawarrior']
5440,O=c1[nH]c(-c2cc(-c3ccon3)n(Cc3ccccc3F)n2)ncc1F,O,0,0,5.75,['5.75'],['chembl25']
5441,O=c1[nH]c(=O)c2ncn([C@H]3O[C@@H](CO)[C@H](O)[C@@H]3O)c2[nH]1,O,0,0,5.72,['5.72'],['datawarrior']
5442,O=c1[nH]c(=O)n(-c2ccccc2)[nH]1,O,0,0,4.9,['4.9'],['datawarrior']
5443,O=c1[nH]c(=O)n([C@@H]2O[C@H](CO)C(O)[C@H](F)C2O)cc1F,O,0,0,7.5,['7.5'],['chembl25']
5444,O=c1[nH]c(=O)n([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)cc1Br,O,0,0,8.0,['8.0'],['chembl25']
5445,O=c1[nH]c(=O)n([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)cc1I,O,0,0,8.0,['8.0'],['chembl25']
5446,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1F,O,0,0,7.7,['7.7'],['chembl25']
5447,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1I,O,0,0,8.2,['8.2'],['chembl25']
5448,O=c1[nH]c(CCc2ccccc2)no1,O,0,0,5.73,['5.73'],['chembl25']
5449,O=c1[nH]c(CCc2ccccc2)ns1,O,0,0,6.5,['6.5'],['chembl25']
5450,O=c1[nH]c(Cl)c(C2=CCCC2)c(=O)[nH]1,O,0,0,5.8,['5.8'],['chembl25']
5451,O=c1[nH]c2cc(C(F)(F)F)ccc2n1-c1cc(Cl)ccc1O,O,0,0,9.6,['9.6'],['chembl25']
5452,O=c1[nH]c2cc(Cl)ccc2c([O-])c1-c1ccccc1,O,0,0,5.4,['5.4'],['chembl25']
5453,O=c1[nH]c2ccc(F)c(Cl)c2cc1[O-],O,0,0,7.33,['7.33'],['chembl25']
5454,O=c1[nH]c2cccc(Cl)c2cc1[O-],O,0,0,7.6,['7.6'],['chembl25']
5455,O=c1[nH]c2ccccc2[nH]c1=O,O,0,0,9.67,['9.67'],['datawarrior']
5456,O=c1[nH]c2ccccc2c(=O)o1,O,0,0,8.25,['8.25'],['datawarrior']
5457,O=c1[nH]c2ccccc2cc1[O-],O,0,0,8.7,['8.7'],['chembl25']
5458,O=c1[nH]c2ccccc2n1C1CC[NH+](CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,O,0,0,7.965,['7.965'],['chembl25']
5459,O=c1[nH]c2ccccc2n1C1CC[NH+](CCOc2ccccc2)CC1,O,0,0,7.4,['7.4'],['chembl25']
5460,O=c1[nH]c2ccccc2n1CCC[NH+]1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1,O,0,0,7.89,['7.89'],['chembl25']
5461,O=c1[nH]cc(F)c(=O)[nH]1,O,0,0,8.0,['8.0'],['chembl25']
5462,O=c1[nH]ccc2c1cnc1ccccc12,O,0,0,4.1,['4.1'],['datawarrior']
5463,O=c1[nH]ccc2nccnc12,O,0,0,11.05,['11.05'],['datawarrior']
5464,O=c1[nH]ccc2nnnn12,O,0,0,6.95,['6.95'],['datawarrior']
5465,O=c1[nH]cnc2cccnc12,O,0,0,8.95,['8.95'],['datawarrior']
5466,O=c1[nH]nc(S(=O)Cc2ccccc2)[nH]1,O,0,0,5.2,['5.2'],['chembl25']
5467,O=c1[nH]nc(SCc2ccccc2)[nH]1,O,0,0,6.94,['6.94'],['chembl25']
5468,O=c1[nH]ncc2ccccc12,O,0,0,11.99,['11.99'],['datawarrior']
5469,O=c1[nH]sc2ccccc12,O,0,0,7.01,['7.01'],['datawarrior']
5470,O=c1c(-c2nn[n-]n2)coc2ccccc12,O,0,0,5.85,['5.85'],['chembl25']
5471,O=c1c(CCS(=O)c2ccccc2)c([O-])n(-c2ccccc2)n1-c1ccccc1,O,0,0,2.8,['2.8'],['chembl25']
5472,O=c1c(Cc2ccccc2)c(-c2ccccc2)[nH]n1-c1ccccc1,O,0,0,7.6,['7.6'],['datawarrior']
5473,O=c1c([O-])c1-c1ccc(F)cc1,O,0,0,2.07,['2.07'],['datawarrior']
5474,O=c1c([O-])c1-c1ccccc1,O,0,0,2.01,['2.01'],['datawarrior']
5475,O=c1c2ccccc2n(CCCC[NH+]2CCOCC2)c2ccc(Cl)cc12,O,0,0,4.91,['4.91'],['chembl25']
5476,O=c1c2ccccc2n(CCC[NH+]2CCCCC2)c2ccc(Cl)cc12,O,0,0,5.39,['5.39'],['chembl25']
5477,O=c1c2ccccc2n(CCC[NH+]2CCOCC2)c2ccc(Cl)cc12,O,0,0,4.87,['4.87'],['chembl25']
5478,O=c1c2sc(-c3ccc(Cl)cc3)cc2ncn1-c1ccc2sc(C[NH+]3CCCCC3)cc2c1,O,0,0,8.29,['8.29'],['chembl25']
5479,O=c1cc(-c2ccc(O)cc2)oc2ccccc12,O,0,0,8.27,['8.27'],['datawarrior']
5480,O=c1cc(-c2ccc(O)cc2)ss1,O,0,0,8.27,['8.27'],['datawarrior']
5481,O=c1cc(-c2cccc(O)c2)oc2ccccc12,O,0,0,9.75,['9.75'],['datawarrior']
5482,O=c1cc(-c2ccccc2)[nH][nH]1,O,0,0,11.4,['11.4'],['datawarrior']
5483,O=c1cc(-c2ccccc2)[nH]o1,O,0,0,4.01,['4.01'],['datawarrior']
5484,O=c1cc(-c2ccccc2)c2ccccc2n1CC1C[NH+]2CCC1(F)CC2,O,0,0,7.6,['7.6'],['chembl25']
5485,O=c1cc(-c2ccccc2)c2ccccc2n1CC1C[NH+]2CCC1CC2,O,0,0,10.1,['10.1'],['chembl25']
5486,O=c1cc(-c2ccccc2)c2ccccc2n1CC1C[NH2+]CCO1,O,0,0,8.1,['8.1'],['chembl25']
5487,O=c1cc(-c2ccccc2)nc2c(O)cccn12,O,0,0,10.2,['10.2'],['chembl25']
5488,O=c1cc(-c2ccccc2)oc2c(O)cccc12,O,0,0,7.82,['7.82'],['datawarrior']
5489,O=c1cc(-c2ccccc2)oc2cc(O)c(O)cc12,O,0,0,6.85,['6.85'],['chembl25']
5490,O=c1cc(-c2ccccc2)oc2cc(O)ccc12,O,0,0,7.39,['7.39'],['datawarrior']
5491,O=c1cc(-c2ccccc2)oc2ccc(O)cc12,O,0,0,9.09,['9.09'],['datawarrior']
5492,O=c1cc(-c2ccccc2O)oc2ccccc12,O,0,0,8.85,['8.85'],['datawarrior']
5493,O=c1cc(C(F)(F)F)c2cc(F)c(O)cc2o1,O,0,0,5.7,['5.7'],['chembl25']
5494,O=c1cc(C(F)(F)F)c2cc(F)c([O-])c(F)c2o1,O,0,0,4.0,['4.0'],['chembl25']
5495,O=c1cc(C(F)(F)F)c2ccc(O)cc2o1,O,0,0,7.3,['7.3'],['chembl25']
5496,O=c1cc(CO)occ1[O-],O,0,0,7.885,['7.885'],"['datawarrior', 'chembl25']"
5497,O=c1cc(CSc2cccc(F)c2F)nc2nc(Cc3ccccc3)[nH]n12,O,0,0,6.5,['6.5'],['chembl25']
5498,O=c1cc(Cc2ccccc2)o[nH]1,O,0,0,5.36,['5.36'],['chembl25']
5499,O=c1cc(I)n([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,O,0,0,8.42,['8.42'],['chembl25']
5500,O=c1cc([O-])c2ccc(Cl)cc2[nH]1,O,0,0,5.8,['5.8'],['chembl25']
5501,O=c1cc([O-])c2ccccc2[nH]1,O,0,0,5.86,['5.86'],['datawarrior']
5502,O=c1cc([O-])c2ccccc2o1,O,0,0,4.87,['4.87'],['datawarrior']
5503,O=c1cc([O-])n2ncc(-c3ccc(Br)cc3)c2[nH]1,O,0,0,3.8,['3.8'],['chembl25']
5504,O=c1cc([O-])n2ncc(-c3ccccc3)c2[nH]1,O,0,0,3.8,['3.8'],['chembl25']
5505,O=c1cc([O-])n2nccc2[nH]1,O,0,0,3.7,['3.7'],['chembl25']
5506,O=c1cc2[nH]c(c1)COCCOCCSCCOCCOC2,O,0,0,10.13,['10.13'],['datawarrior']
5507,O=c1cc2ccccc2ccc1[O-],O,0,0,10.0,['10.0'],['datawarrior']
5508,O=c1cc2ccccc2n[nH]1,O,0,0,8.61,['8.61'],['datawarrior']
5509,O=c1cc[nH]c(=S)[nH]1,O,0,0,7.75,['7.75'],['datawarrior']
5510,O=c1cc[nH]cc1[O-],O,0,0,9.6,['9.6'],['datawarrior']
5511,O=c1cc[nH]nc1,O,0,0,8.68,['8.68'],['datawarrior']
5512,O=c1ccc(Br)ccc1[O-],O,0,0,6.32,['6.32'],['datawarrior']
5513,O=c1ccc(O)c(O)cc1,O,0,0,8.285,['8.285'],['datawarrior']
5514,O=c1ccc(S(=O)(=O)c2ccccc2)n[nH]1,O,0,0,7.1,['7.1'],['chembl25']
5515,O=c1ccc2cc(O)c(O)cc2o1,O,0,0,7.63,['7.63'],['datawarrior']
5516,O=c1ccc2ccc(O)c(O)c2o1,O,0,0,6.9,['6.9'],['datawarrior']
5517,O=c1ccc2ccc(O)cc2o1,O,0,0,6.18,['6.18'],['datawarrior']
5518,O=c1cccc(Cl)[nH]1,O,0,0,7.76,['7.76'],['datawarrior']
5519,O=c1cccc[nH]1,O,0,0,11.68,['11.68'],['datawarrior']
5520,O=c1ccccc(Br)c1[O-],O,0,0,5.96,['5.96'],['datawarrior']
5521,O=c1ccccc([O-])c1[O-],O,0,0,9.12,['9.12'],['datawarrior']
5522,O=c1cccccc1[S-],O,0,0,5.9,['5.9'],['datawarrior']
5523,O=c1cccn[nH]1,O,0,0,10.46,['10.46'],['datawarrior']
5524,O=c1ccn([C@@H]2C[C@@H](O)[C@H](CO)O2)c(=O)[nH]1,O,0,0,9.3,['9.3'],['datawarrior']
5525,O=c1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]1,O,0,0,9.3,['9.3'],['chembl25']
5526,O=c1cnc2ccccc2[nH]1,O,0,0,9.1,['9.1'],['datawarrior']
5527,O=c1cncc[nH]1,O,0,0,8.23,['8.23'],['datawarrior']
5528,O=c1cnn([C@H]2O[C@@H](CO)[C@H](O)[C@@H]2O)c(=O)[nH]1,O,0,0,6.6,['6.6'],['datawarrior']
5529,O=c1n(CCC[NH+]2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12,O,0,0,6.74,['6.74'],['chembl25']
5530,O=c1ncc2ccccc2[nH]1,O,0,0,10.69,['10.69'],['datawarrior']
5531,O=c1oc2cc(O)ccc2cc1-c1ccccc1,O,0,0,7.8,['7.8'],['datawarrior']
5532,O=c1oc2cc(O)ccc2cc1-c1nc2cc(Cl)ccc2o1,O,0,0,6.8,['6.8'],['datawarrior']
5533,O=c1oc2cc(O)ccc2cc1-c1nc2ccccc2o1,O,0,0,6.84,['6.84'],['datawarrior']
5534,O=c1oc2cc(O)ccc2cc1-c1nc2ccccc2s1,O,0,0,7.02,['7.02'],['datawarrior']
5535,O=c1sc2cc(CCCF)ccc2n1CC[NH+]1CCCCCC1,O,0,0,10.4,['10.4'],['chembl25']
5536,OC(CBr)(Oc1ccccc1)c1ccccc1,O,0,0,11.18,['11.18'],['datawarrior']
5537,OC(CC[NH+]1CCCC1)(c1ccccc1)C1CCCCC1,O,0,0,8.8,['8.8'],['chembl25']
5538,OC(CC[NH+]1CCCCC1)(c1ccccc1)C1CCCCC1,O,0,0,8.7,['8.7'],['chembl25']
5539,OC(C[NH2+]CC(O)C1CCc2cc(F)ccc2O1)C1CCc2cc(F)ccc2O1,O,0,0,8.22,['8.22'],['chembl25']
5540,OC(c1ccccc1)(c1ccccc1)c1ccccn1,O,0,0,3.9,['3.9'],['datawarrior']
5541,OC(c1ccccc1)c1ccccn1,O,0,0,4.44,['4.44'],['datawarrior']
5542,OC1(c2cc3ccccc3o2)C[NH+]2CCC1CC2,O,0,0,8.84,['8.84'],['datawarrior']
5543,OC1(c2ccco2)C[NH+]2CCC1CC2,O,0,0,9.06,['9.06'],['datawarrior']
5544,OC1C[NH+]2CCC1CC2,O,0,0,9.93,['9.93'],['datawarrior']
5545,OCC1=CC[NH+]2CC[C@@H](O)[C@@H]12,O,0,0,8.92,['8.92'],['datawarrior']
5546,OCC1CC2CC[NH+]1CC2,O,0,0,10.85,['10.85'],['datawarrior']
5547,OCC1C[NH+]2CCC1CC2,O,0,0,10.56,['10.56'],['datawarrior']
5548,OCCCCCc1ccccn1,O,0,0,5.93,['5.93'],['datawarrior']
5549,OCCCCCc1cccnc1,O,0,0,5.72,['5.72'],['datawarrior']
5550,OCCCCCc1ccncc1,O,0,0,6.04,['6.04'],['datawarrior']
5551,OCCCCc1ccccn1,O,0,0,5.83,['5.83'],['datawarrior']
5552,OCCCCc1cccnc1,O,0,0,5.7,['5.7'],['datawarrior']
5553,OCCCCc1ccncc1,O,0,0,6.01,['6.01'],['datawarrior']
5554,OCCCNc1c2ccccc2[nH+]c2c1[nH]c1ccccc12,O,0,0,8.3,['8.3'],['chembl25']
5555,OCCCNc1c2ccccc2[nH+]c2c1oc1ccccc12,O,0,0,8.2,['8.2'],['chembl25']
5556,OCCCNc1ccccc1,O,0,0,4.53,['4.53'],['datawarrior']
5557,OCCC[C@@H]1CC[C@@H]2CCC[NH+]12,O,0,0,11.48,['11.48'],['datawarrior']
5558,OCCC[C@H]1CC[C@@H]2CCC[NH+]21,O,0,0,11.17,['11.17'],['datawarrior']
5559,OCCCc1ccccn1,O,0,0,5.71,['5.71'],['datawarrior']
5560,OCCCc1cccnc1,O,0,0,5.57,['5.57'],['datawarrior']
5561,OCCCc1ccncc1,O,0,0,5.9,['5.9'],['datawarrior']
5562,OCCN1CC[NH+](CCO)CC1,O,0,0,7.75,['7.75'],['datawarrior']
5563,OCCNC(=S)S,O,0,0,2.82,['2.82'],['datawarrior']
5564,OCCNc1c2ccccc2[nH+]c2c1[nH]c1ccccc12,O,0,0,8.3,['8.3'],['chembl25']
